ActivityHour,Calories
7/7/2023 8:00:00 PM,69
7/7/2023 9:00:00 PM,69
7/7/2023 10:00:00 PM,69
7/7/2023 11:00:00 PM,69
7/8/2023 12:00:00 AM,69
7/8/2023 1:00:00 AM,69
7/8/2023 2:00:00 AM,69
7/8/2023 3:00:00 AM,69
7/8/2023 4:00:00 AM,69
7/8/2023 5:00:00 AM,69
7/8/2023 6:00:00 AM,69
7/8/2023 7:00:00 AM,69
7/8/2023 8:00:00 AM,69
7/8/2023 9:00:00 AM,69
7/8/2023 10:00:00 AM,69
7/8/2023 11:00:00 AM,69
7/8/2023 12:00:00 PM,69
7/8/2023 1:00:00 PM,69
7/8/2023 2:00:00 PM,69
7/8/2023 3:00:00 PM,69
7/8/2023 4:00:00 PM,69
7/8/2023 5:00:00 PM,69
7/8/2023 6:00:00 PM,69
7/8/2023 7:00:00 PM,69
7/8/2023 8:00:00 PM,69
7/8/2023 9:00:00 PM,69
7/8/2023 10:00:00 PM,69
7/8/2023 11:00:00 PM,69
7/9/2023 12:00:00 AM,69
7/9/2023 1:00:00 AM,69
7/9/2023 2:00:00 AM,69
7/9/2023 3:00:00 AM,69
7/9/2023 4:00:00 AM,69
7/9/2023 5:00:00 AM,69
7/9/2023 6:00:00 AM,69
7/9/2023 7:00:00 AM,69
7/9/2023 8:00:00 AM,69
7/9/2023 9:00:00 AM,69
7/9/2023 10:00:00 AM,86
7/9/2023 11:00:00 AM,85
7/9/2023 12:00:00 PM,149
7/9/2023 1:00:00 PM,86
7/9/2023 2:00:00 PM,97
7/9/2023 3:00:00 PM,99
7/9/2023 4:00:00 PM,98
7/9/2023 5:00:00 PM,109
7/9/2023 6:00:00 PM,75
7/9/2023 7:00:00 PM,74
7/9/2023 8:00:00 PM,69
7/9/2023 9:00:00 PM,69
7/9/2023 10:00:00 PM,69
7/9/2023 11:00:00 PM,69
7/10/2023 12:00:00 AM,69
7/10/2023 1:00:00 AM,69
7/10/2023 2:00:00 AM,69
7/10/2023 3:00:00 AM,69
7/10/2023 4:00:00 AM,69
7/10/2023 5:00:00 AM,69
7/10/2023 6:00:00 AM,69
7/10/2023 7:00:00 AM,88
7/10/2023 8:00:00 AM,131
7/10/2023 9:00:00 AM,108
7/10/2023 10:00:00 AM,107
7/10/2023 11:00:00 AM,110
7/10/2023 12:00:00 PM,101
7/10/2023 1:00:00 PM,164
7/10/2023 2:00:00 PM,75
7/10/2023 3:00:00 PM,168
7/10/2023 4:00:00 PM,175
7/10/2023 5:00:00 PM,211
7/10/2023 6:00:00 PM,129
7/10/2023 7:00:00 PM,144
7/10/2023 8:00:00 PM,96
7/10/2023 9:00:00 PM,89
7/10/2023 10:00:00 PM,112
7/10/2023 11:00:00 PM,84
7/11/2023 12:00:00 AM,69
7/11/2023 1:00:00 AM,69
7/11/2023 2:00:00 AM,69
7/11/2023 3:00:00 AM,69
7/11/2023 4:00:00 AM,69
7/11/2023 5:00:00 AM,69
7/11/2023 6:00:00 AM,69
7/11/2023 7:00:00 AM,144
7/11/2023 8:00:00 AM,139
7/11/2023 9:00:00 AM,82
7/11/2023 10:00:00 AM,115
7/11/2023 11:00:00 AM,123
7/11/2023 12:00:00 PM,152
7/11/2023 1:00:00 PM,161
7/11/2023 2:00:00 PM,151
7/11/2023 3:00:00 PM,87
7/11/2023 4:00:00 PM,69
7/11/2023 5:00:00 PM,69
7/11/2023 6:00:00 PM,69
7/11/2023 7:00:00 PM,69
7/11/2023 8:00:00 PM,69
7/11/2023 9:00:00 PM,69
7/11/2023 10:00:00 PM,69
7/11/2023 11:00:00 PM,69
7/12/2023 12:00:00 AM,69
7/12/2023 1:00:00 AM,69
7/12/2023 2:00:00 AM,69
7/12/2023 3:00:00 AM,69
7/12/2023 4:00:00 AM,69
7/12/2023 5:00:00 AM,69
7/12/2023 6:00:00 AM,69
7/12/2023 7:00:00 AM,69
7/12/2023 8:00:00 AM,69
7/12/2023 9:00:00 AM,69
7/12/2023 10:00:00 AM,69
7/12/2023 11:00:00 AM,69
7/12/2023 12:00:00 PM,69
7/12/2023 1:00:00 PM,69
7/12/2023 2:00:00 PM,69
7/12/2023 3:00:00 PM,69
7/12/2023 4:00:00 PM,69
7/12/2023 5:00:00 PM,69
7/12/2023 6:00:00 PM,69
7/12/2023 7:00:00 PM,89
7/12/2023 8:00:00 PM,130
7/12/2023 9:00:00 PM,71
7/12/2023 10:00:00 PM,75
7/12/2023 11:00:00 PM,69
7/13/2023 12:00:00 AM,69
7/13/2023 1:00:00 AM,69
7/13/2023 2:00:00 AM,69
7/13/2023 3:00:00 AM,69
7/13/2023 4:00:00 AM,69
7/13/2023 5:00:00 AM,69
7/13/2023 6:00:00 AM,69
7/13/2023 7:00:00 AM,69
7/13/2023 8:00:00 AM,69
7/13/2023 9:00:00 AM,69
7/13/2023 10:00:00 AM,69
7/13/2023 11:00:00 AM,82
7/13/2023 12:00:00 PM,121
7/13/2023 1:00:00 PM,132
7/13/2023 2:00:00 PM,120
7/13/2023 3:00:00 PM,115
7/13/2023 4:00:00 PM,153
7/13/2023 5:00:00 PM,80
7/13/2023 6:00:00 PM,141
7/13/2023 7:00:00 PM,172
7/13/2023 8:00:00 PM,117
7/13/2023 9:00:00 PM,69
7/13/2023 10:00:00 PM,69
7/13/2023 11:00:00 PM,69
7/14/2023 12:00:00 AM,69
7/14/2023 1:00:00 AM,69
7/14/2023 2:00:00 AM,69
7/14/2023 3:00:00 AM,69
7/14/2023 4:00:00 AM,69
7/14/2023 5:00:00 AM,69
7/14/2023 6:00:00 AM,69
7/14/2023 7:00:00 AM,103
7/14/2023 8:00:00 AM,109
7/14/2023 9:00:00 AM,129
7/14/2023 10:00:00 AM,109
7/14/2023 11:00:00 AM,86
7/14/2023 12:00:00 PM,112
7/14/2023 1:00:00 PM,69
7/14/2023 2:00:00 PM,90
7/14/2023 3:00:00 PM,129
7/14/2023 4:00:00 PM,99
7/14/2023 5:00:00 PM,100
7/14/2023 6:00:00 PM,70
7/14/2023 7:00:00 PM,96
7/14/2023 8:00:00 PM,85
7/14/2023 9:00:00 PM,69
7/14/2023 10:00:00 PM,69
7/14/2023 11:00:00 PM,69
7/15/2023 12:00:00 AM,69
7/15/2023 1:00:00 AM,69
7/15/2023 2:00:00 AM,69
7/15/2023 3:00:00 AM,69
7/15/2023 4:00:00 AM,69
7/15/2023 5:00:00 AM,69
7/15/2023 6:00:00 AM,69
7/15/2023 7:00:00 AM,69
7/15/2023 8:00:00 AM,69
7/15/2023 9:00:00 AM,110
7/15/2023 10:00:00 AM,95
7/15/2023 11:00:00 AM,74
7/15/2023 12:00:00 PM,84
7/15/2023 1:00:00 PM,117
7/15/2023 2:00:00 PM,75
7/15/2023 3:00:00 PM,70
7/15/2023 4:00:00 PM,91
7/15/2023 5:00:00 PM,69
7/15/2023 6:00:00 PM,69
7/15/2023 7:00:00 PM,83
7/15/2023 8:00:00 PM,75
7/15/2023 9:00:00 PM,69
7/15/2023 10:00:00 PM,69
7/15/2023 11:00:00 PM,69
7/16/2023 12:00:00 AM,69
7/16/2023 1:00:00 AM,69
7/16/2023 2:00:00 AM,69
7/16/2023 3:00:00 AM,69
7/16/2023 4:00:00 AM,69
7/16/2023 5:00:00 AM,69
7/16/2023 6:00:00 AM,69
7/16/2023 7:00:00 AM,69
7/16/2023 8:00:00 AM,69
7/16/2023 9:00:00 AM,77
7/16/2023 10:00:00 AM,71
7/16/2023 11:00:00 AM,71
7/16/2023 12:00:00 PM,86
7/16/2023 1:00:00 PM,69
7/16/2023 2:00:00 PM,69
7/16/2023 3:00:00 PM,69
7/16/2023 4:00:00 PM,69
7/16/2023 5:00:00 PM,69
7/16/2023 6:00:00 PM,69
7/16/2023 7:00:00 PM,69
7/16/2023 8:00:00 PM,69
7/16/2023 9:00:00 PM,69
7/16/2023 10:00:00 PM,69
7/16/2023 11:00:00 PM,69
7/17/2023 12:00:00 AM,69
7/17/2023 1:00:00 AM,69
7/17/2023 2:00:00 AM,69
7/17/2023 3:00:00 AM,69
7/17/2023 4:00:00 AM,69
7/17/2023 5:00:00 AM,69
7/17/2023 6:00:00 AM,69
7/17/2023 7:00:00 AM,69
7/17/2023 8:00:00 AM,72
7/17/2023 9:00:00 AM,69
7/17/2023 10:00:00 AM,69
7/17/2023 11:00:00 AM,69
7/17/2023 12:00:00 PM,69
7/17/2023 1:00:00 PM,74
7/17/2023 2:00:00 PM,69
7/17/2023 3:00:00 PM,98
7/17/2023 4:00:00 PM,69
7/17/2023 5:00:00 PM,69
7/17/2023 6:00:00 PM,92
7/17/2023 7:00:00 PM,86
7/17/2023 8:00:00 PM,69
7/17/2023 9:00:00 PM,69
7/17/2023 10:00:00 PM,69
7/17/2023 11:00:00 PM,69
7/18/2023 12:00:00 AM,69
7/18/2023 1:00:00 AM,69
7/18/2023 2:00:00 AM,69
7/18/2023 3:00:00 AM,69
7/18/2023 4:00:00 AM,69
7/18/2023 5:00:00 AM,69
7/18/2023 6:00:00 AM,69
7/18/2023 7:00:00 AM,74
7/18/2023 8:00:00 AM,88
7/18/2023 9:00:00 AM,69
7/18/2023 10:00:00 AM,69
7/18/2023 11:00:00 AM,69
7/18/2023 12:00:00 PM,69
7/18/2023 1:00:00 PM,96
7/18/2023 2:00:00 PM,93
7/18/2023 3:00:00 PM,69
7/18/2023 4:00:00 PM,92
7/18/2023 5:00:00 PM,69
7/18/2023 6:00:00 PM,121
7/18/2023 7:00:00 PM,69
7/18/2023 8:00:00 PM,69
7/18/2023 9:00:00 PM,69
7/18/2023 10:00:00 PM,69
7/18/2023 11:00:00 PM,69
7/19/2023 12:00:00 AM,69
7/19/2023 1:00:00 AM,69
7/19/2023 2:00:00 AM,69
7/19/2023 3:00:00 AM,69
7/19/2023 4:00:00 AM,69
7/19/2023 5:00:00 AM,69
7/19/2023 6:00:00 AM,69
7/19/2023 7:00:00 AM,69
7/19/2023 8:00:00 AM,89
7/19/2023 9:00:00 AM,69
7/19/2023 10:00:00 AM,69
7/19/2023 11:00:00 AM,69
7/19/2023 12:00:00 PM,69
7/19/2023 1:00:00 PM,76
7/19/2023 2:00:00 PM,76
7/19/2023 3:00:00 PM,69
7/19/2023 4:00:00 PM,69
7/19/2023 5:00:00 PM,69
7/19/2023 6:00:00 PM,78
7/19/2023 7:00:00 PM,69
7/19/2023 8:00:00 PM,91
7/19/2023 9:00:00 PM,71
7/19/2023 10:00:00 PM,69
7/19/2023 11:00:00 PM,69
7/20/2023 12:00:00 AM,69
7/20/2023 1:00:00 AM,69
7/20/2023 2:00:00 AM,69
7/20/2023 3:00:00 AM,69
7/20/2023 4:00:00 AM,69
7/20/2023 5:00:00 AM,69
7/20/2023 6:00:00 AM,69
7/20/2023 7:00:00 AM,69
7/20/2023 8:00:00 AM,89
7/20/2023 9:00:00 AM,69
7/20/2023 10:00:00 AM,72
7/20/2023 11:00:00 AM,88
7/20/2023 12:00:00 PM,69
7/20/2023 1:00:00 PM,71
7/20/2023 2:00:00 PM,84
7/20/2023 3:00:00 PM,69
7/20/2023 4:00:00 PM,69
7/20/2023 5:00:00 PM,69
7/20/2023 6:00:00 PM,81
7/20/2023 7:00:00 PM,71
7/20/2023 8:00:00 PM,91
7/20/2023 9:00:00 PM,69
7/20/2023 10:00:00 PM,69
7/20/2023 11:00:00 PM,69
7/21/2023 12:00:00 AM,69
7/21/2023 1:00:00 AM,69
7/21/2023 2:00:00 AM,69
7/21/2023 3:00:00 AM,69
7/21/2023 4:00:00 AM,69
7/21/2023 5:00:00 AM,69
7/21/2023 6:00:00 AM,69
7/21/2023 7:00:00 AM,72
7/21/2023 8:00:00 AM,72
7/21/2023 9:00:00 AM,69
7/21/2023 10:00:00 AM,69
7/21/2023 11:00:00 AM,74
7/21/2023 12:00:00 PM,76
7/21/2023 1:00:00 PM,76
7/21/2023 2:00:00 PM,69
7/21/2023 3:00:00 PM,73
7/21/2023 4:00:00 PM,69
7/21/2023 5:00:00 PM,88
7/21/2023 6:00:00 PM,79
7/21/2023 7:00:00 PM,70
7/21/2023 8:00:00 PM,108
7/21/2023 9:00:00 PM,78
7/21/2023 10:00:00 PM,69
7/21/2023 11:00:00 PM,69
7/22/2023 12:00:00 AM,69
7/22/2023 1:00:00 AM,69
7/22/2023 2:00:00 AM,69
7/22/2023 3:00:00 AM,69
7/22/2023 4:00:00 AM,69
7/22/2023 5:00:00 AM,69
7/22/2023 6:00:00 AM,69
7/22/2023 7:00:00 AM,69
7/22/2023 8:00:00 AM,69
7/22/2023 9:00:00 AM,69
7/22/2023 10:00:00 AM,69
7/22/2023 11:00:00 AM,112
7/22/2023 12:00:00 PM,73
7/22/2023 1:00:00 PM,70
7/22/2023 2:00:00 PM,69
7/22/2023 3:00:00 PM,69
7/22/2023 4:00:00 PM,69
7/22/2023 5:00:00 PM,71
7/22/2023 6:00:00 PM,77
7/22/2023 7:00:00 PM,80
7/22/2023 8:00:00 PM,69
7/22/2023 9:00:00 PM,69
7/22/2023 10:00:00 PM,69
7/22/2023 11:00:00 PM,69
7/23/2023 12:00:00 AM,69
7/23/2023 1:00:00 AM,69
7/23/2023 2:00:00 AM,69
7/23/2023 3:00:00 AM,69
7/23/2023 4:00:00 AM,69
7/23/2023 5:00:00 AM,69
7/23/2023 6:00:00 AM,69
7/23/2023 7:00:00 AM,69
7/23/2023 8:00:00 AM,69
7/23/2023 9:00:00 AM,69
7/23/2023 10:00:00 AM,69
7/23/2023 11:00:00 AM,69
7/23/2023 12:00:00 PM,69
7/23/2023 1:00:00 PM,69
7/23/2023 2:00:00 PM,69
7/23/2023 3:00:00 PM,69
7/23/2023 4:00:00 PM,69
7/23/2023 5:00:00 PM,101
7/23/2023 6:00:00 PM,134
7/23/2023 7:00:00 PM,69
7/23/2023 8:00:00 PM,109
7/23/2023 9:00:00 PM,89
7/23/2023 10:00:00 PM,69
7/23/2023 11:00:00 PM,69
7/24/2023 12:00:00 AM,69
7/24/2023 1:00:00 AM,69
7/24/2023 2:00:00 AM,69
7/24/2023 3:00:00 AM,69
7/24/2023 4:00:00 AM,69
7/24/2023 5:00:00 AM,69
7/24/2023 6:00:00 AM,69
7/24/2023 7:00:00 AM,69
7/24/2023 8:00:00 AM,137
7/24/2023 9:00:00 AM,98
7/24/2023 10:00:00 AM,110
7/24/2023 11:00:00 AM,95
7/24/2023 12:00:00 PM,79
7/24/2023 1:00:00 PM,158
7/24/2023 2:00:00 PM,143
7/24/2023 3:00:00 PM,148
7/24/2023 4:00:00 PM,87
7/24/2023 5:00:00 PM,141
7/24/2023 6:00:00 PM,88
7/24/2023 7:00:00 PM,125
7/24/2023 8:00:00 PM,69
7/24/2023 9:00:00 PM,91
7/24/2023 10:00:00 PM,75
7/24/2023 11:00:00 PM,84
7/25/2023 12:00:00 AM,102
7/25/2023 1:00:00 AM,70
7/25/2023 2:00:00 AM,69
7/25/2023 3:00:00 AM,69
7/25/2023 4:00:00 AM,69
7/25/2023 5:00:00 AM,69
7/25/2023 6:00:00 AM,71
7/25/2023 7:00:00 AM,94
7/25/2023 8:00:00 AM,117
7/25/2023 9:00:00 AM,135
7/25/2023 10:00:00 AM,103
7/25/2023 11:00:00 AM,95
7/25/2023 12:00:00 PM,110
7/25/2023 1:00:00 PM,187
7/25/2023 2:00:00 PM,136
7/25/2023 3:00:00 PM,138
7/25/2023 4:00:00 PM,114
7/25/2023 5:00:00 PM,126
7/25/2023 6:00:00 PM,142
7/25/2023 7:00:00 PM,132
7/25/2023 8:00:00 PM,69
7/25/2023 9:00:00 PM,69
7/25/2023 10:00:00 PM,69
7/25/2023 11:00:00 PM,69
7/26/2023 12:00:00 AM,69
7/26/2023 1:00:00 AM,69
7/26/2023 2:00:00 AM,69
7/26/2023 3:00:00 AM,69
7/26/2023 4:00:00 AM,69
7/26/2023 5:00:00 AM,69
7/26/2023 6:00:00 AM,69
7/26/2023 7:00:00 AM,83
7/26/2023 8:00:00 AM,175
7/26/2023 9:00:00 AM,152
7/26/2023 10:00:00 AM,174
7/26/2023 11:00:00 AM,146
7/26/2023 12:00:00 PM,95
7/26/2023 1:00:00 PM,153
7/26/2023 2:00:00 PM,112
7/26/2023 3:00:00 PM,112
7/26/2023 4:00:00 PM,141
7/26/2023 5:00:00 PM,178
7/26/2023 6:00:00 PM,149
7/26/2023 7:00:00 PM,123
7/26/2023 8:00:00 PM,142
7/26/2023 9:00:00 PM,158
7/26/2023 10:00:00 PM,91
7/26/2023 11:00:00 PM,69
7/27/2023 12:00:00 AM,69
7/27/2023 1:00:00 AM,69
7/27/2023 2:00:00 AM,69
7/27/2023 3:00:00 AM,69
7/27/2023 4:00:00 AM,69
7/27/2023 5:00:00 AM,69
7/27/2023 6:00:00 AM,69
7/27/2023 7:00:00 AM,69
7/27/2023 8:00:00 AM,69
7/27/2023 9:00:00 AM,69
7/27/2023 10:00:00 AM,69
7/27/2023 11:00:00 AM,69
7/27/2023 12:00:00 PM,69
7/27/2023 1:00:00 PM,69
7/27/2023 2:00:00 PM,69
7/27/2023 3:00:00 PM,69
7/27/2023 4:00:00 PM,69
7/27/2023 5:00:00 PM,69
7/27/2023 6:00:00 PM,69
7/27/2023 7:00:00 PM,69
7/27/2023 8:00:00 PM,69
7/27/2023 9:00:00 PM,69
7/27/2023 10:00:00 PM,69
7/27/2023 11:00:00 PM,69
7/28/2023 12:00:00 AM,69
7/28/2023 1:00:00 AM,69
7/28/2023 2:00:00 AM,69
7/28/2023 3:00:00 AM,69
7/28/2023 4:00:00 AM,69
7/28/2023 5:00:00 AM,69
7/28/2023 6:00:00 AM,69
7/28/2023 7:00:00 AM,69
7/28/2023 8:00:00 AM,69
7/28/2023 9:00:00 AM,69
7/28/2023 10:00:00 AM,69
7/28/2023 11:00:00 AM,69
7/28/2023 12:00:00 PM,69
7/28/2023 1:00:00 PM,69
7/28/2023 2:00:00 PM,69
7/28/2023 3:00:00 PM,69
7/28/2023 4:00:00 PM,69
7/28/2023 5:00:00 PM,69
7/28/2023 6:00:00 PM,69
7/28/2023 7:00:00 PM,69
7/28/2023 8:00:00 PM,69
7/28/2023 9:00:00 PM,69
7/28/2023 10:00:00 PM,69
7/28/2023 11:00:00 PM,69
7/29/2023 12:00:00 AM,69
7/29/2023 1:00:00 AM,69
7/29/2023 2:00:00 AM,69
7/29/2023 3:00:00 AM,69
7/29/2023 4:00:00 AM,69
7/29/2023 5:00:00 AM,69
7/29/2023 6:00:00 AM,69
7/29/2023 7:00:00 AM,69
7/29/2023 8:00:00 AM,69
7/29/2023 9:00:00 AM,69
7/29/2023 10:00:00 AM,69
7/29/2023 11:00:00 AM,69
7/29/2023 12:00:00 PM,69
7/29/2023 1:00:00 PM,69
7/29/2023 2:00:00 PM,69
7/29/2023 3:00:00 PM,69
7/29/2023 4:00:00 PM,69
7/29/2023 5:00:00 PM,69
7/29/2023 6:00:00 PM,69
7/29/2023 7:00:00 PM,69
7/29/2023 8:00:00 PM,69
7/29/2023 9:00:00 PM,69
7/29/2023 10:00:00 PM,82
7/29/2023 11:00:00 PM,78
7/30/2023 12:00:00 AM,69
7/30/2023 1:00:00 AM,75
7/30/2023 2:00:00 AM,69
7/30/2023 3:00:00 AM,71
7/30/2023 4:00:00 AM,70
7/30/2023 5:00:00 AM,69
7/30/2023 6:00:00 AM,74
7/30/2023 7:00:00 AM,75
7/30/2023 8:00:00 AM,70
7/30/2023 9:00:00 AM,91
7/30/2023 10:00:00 AM,96
7/30/2023 11:00:00 AM,183
7/30/2023 12:00:00 PM,186
7/30/2023 1:00:00 PM,172
7/30/2023 2:00:00 PM,96
7/30/2023 3:00:00 PM,111
7/30/2023 4:00:00 PM,103
7/30/2023 5:00:00 PM,83
7/30/2023 6:00:00 PM,116
7/30/2023 7:00:00 PM,181
7/30/2023 8:00:00 PM,136
7/30/2023 9:00:00 PM,165
7/30/2023 10:00:00 PM,83
7/30/2023 11:00:00 PM,69
7/31/2023 12:00:00 AM,69
7/31/2023 1:00:00 AM,69
7/31/2023 2:00:00 AM,69
7/31/2023 3:00:00 AM,69
7/31/2023 4:00:00 AM,69
7/31/2023 5:00:00 AM,69
7/31/2023 6:00:00 AM,69
7/31/2023 7:00:00 AM,104
7/31/2023 8:00:00 AM,114
7/31/2023 9:00:00 AM,111
7/31/2023 10:00:00 AM,120
7/31/2023 11:00:00 AM,176
7/31/2023 12:00:00 PM,111
7/31/2023 1:00:00 PM,147
7/31/2023 2:00:00 PM,113
7/31/2023 3:00:00 PM,118
7/31/2023 4:00:00 PM,127
7/31/2023 5:00:00 PM,92
7/31/2023 6:00:00 PM,142
7/31/2023 7:00:00 PM,93
7/31/2023 8:00:00 PM,137
7/31/2023 9:00:00 PM,73
7/31/2023 10:00:00 PM,69
7/31/2023 11:00:00 PM,69
8/1/2023 12:00:00 AM,79
8/1/2023 1:00:00 AM,71
8/1/2023 2:00:00 AM,72
8/1/2023 3:00:00 AM,71
8/1/2023 4:00:00 AM,69
8/1/2023 5:00:00 AM,86
8/1/2023 6:00:00 AM,138
8/1/2023 7:00:00 AM,160
8/1/2023 8:00:00 AM,107
8/1/2023 9:00:00 AM,71
8/1/2023 10:00:00 AM,71
8/1/2023 11:00:00 AM,110
8/1/2023 12:00:00 PM,144
8/1/2023 1:00:00 PM,92
8/1/2023 2:00:00 PM,93
8/1/2023 3:00:00 PM,96
8/1/2023 4:00:00 PM,92
8/1/2023 5:00:00 PM,134
8/1/2023 6:00:00 PM,205
8/1/2023 7:00:00 PM,161
8/1/2023 8:00:00 PM,170
8/1/2023 9:00:00 PM,156
8/1/2023 10:00:00 PM,149
8/1/2023 11:00:00 PM,137
8/2/2023 12:00:00 AM,74
8/2/2023 1:00:00 AM,69
8/2/2023 2:00:00 AM,69
8/2/2023 3:00:00 AM,69
8/2/2023 4:00:00 AM,69
8/2/2023 5:00:00 AM,69
8/2/2023 6:00:00 AM,69
8/2/2023 7:00:00 AM,82
8/2/2023 8:00:00 AM,129
8/2/2023 9:00:00 AM,130
8/2/2023 10:00:00 AM,118
8/2/2023 11:00:00 AM,156
8/2/2023 12:00:00 PM,168
8/2/2023 1:00:00 PM,134
8/2/2023 2:00:00 PM,139
8/2/2023 3:00:00 PM,162
8/2/2023 4:00:00 PM,182
8/2/2023 5:00:00 PM,122
8/2/2023 6:00:00 PM,140
8/2/2023 7:00:00 PM,126
8/2/2023 8:00:00 PM,150
8/2/2023 9:00:00 PM,201
8/2/2023 10:00:00 PM,132
8/2/2023 11:00:00 PM,160
8/3/2023 12:00:00 AM,94
8/3/2023 1:00:00 AM,82
8/3/2023 2:00:00 AM,73
8/3/2023 3:00:00 AM,71
8/3/2023 4:00:00 AM,69
8/3/2023 5:00:00 AM,69
8/3/2023 6:00:00 AM,69
8/3/2023 7:00:00 AM,95
8/3/2023 8:00:00 AM,95
8/3/2023 9:00:00 AM,146
8/3/2023 10:00:00 AM,91
8/3/2023 11:00:00 AM,117
8/3/2023 12:00:00 PM,110
8/3/2023 1:00:00 PM,153
8/3/2023 2:00:00 PM,109
8/3/2023 3:00:00 PM,105
8/3/2023 4:00:00 PM,163
8/3/2023 5:00:00 PM,205
8/3/2023 6:00:00 PM,134
8/3/2023 7:00:00 PM,117
8/3/2023 8:00:00 PM,92
8/3/2023 9:00:00 PM,132
8/3/2023 10:00:00 PM,150
8/3/2023 11:00:00 PM,115
8/4/2023 12:00:00 AM,77
8/4/2023 1:00:00 AM,69
8/4/2023 2:00:00 AM,69
8/4/2023 3:00:00 AM,69
8/4/2023 4:00:00 AM,69
8/4/2023 5:00:00 AM,69
8/4/2023 6:00:00 AM,69
8/4/2023 7:00:00 AM,113
8/4/2023 8:00:00 AM,115
8/4/2023 9:00:00 AM,147
8/4/2023 10:00:00 AM,96
8/4/2023 11:00:00 AM,115
8/4/2023 12:00:00 PM,116
8/4/2023 1:00:00 PM,133
8/4/2023 2:00:00 PM,152
8/4/2023 3:00:00 PM,122
8/4/2023 4:00:00 PM,101
8/4/2023 5:00:00 PM,130
8/4/2023 6:00:00 PM,134
8/4/2023 7:00:00 PM,159
8/4/2023 8:00:00 PM,160
8/4/2023 9:00:00 PM,161
8/4/2023 10:00:00 PM,78
8/4/2023 11:00:00 PM,79
8/5/2023 12:00:00 AM,88
8/5/2023 1:00:00 AM,75
8/5/2023 2:00:00 AM,74
8/5/2023 3:00:00 AM,71
8/5/2023 4:00:00 AM,69
8/5/2023 5:00:00 AM,70
8/5/2023 6:00:00 AM,69
8/5/2023 7:00:00 AM,69
8/5/2023 8:00:00 AM,96
8/5/2023 9:00:00 AM,113
8/5/2023 10:00:00 AM,128
8/5/2023 11:00:00 AM,183
8/5/2023 12:00:00 PM,162
8/5/2023 1:00:00 PM,142
8/5/2023 2:00:00 PM,113
8/5/2023 3:00:00 PM,69
8/5/2023 4:00:00 PM,69
8/5/2023 5:00:00 PM,69
8/5/2023 6:00:00 PM,69
8/5/2023 7:00:00 PM,138
8/5/2023 8:00:00 PM,120
8/5/2023 9:00:00 PM,136
8/5/2023 10:00:00 PM,167
8/5/2023 11:00:00 PM,98
8/6/2023 12:00:00 AM,69
8/6/2023 1:00:00 AM,69
8/6/2023 2:00:00 AM,69
8/6/2023 3:00:00 AM,69
8/6/2023 4:00:00 AM,69
8/6/2023 5:00:00 AM,69
8/6/2023 6:00:00 AM,69
8/6/2023 7:00:00 AM,69
